Day,X,Y,Z,VX,VY,VZ
324,-0.609664,-0.385176,0.0298854,0.0106777,-0.0172077,-0.000852515
325,-0.598749,-0.402227,0.0290214,0.0111534,-0.0168978,-0.000875701
326,-0.587363,-0.418962,0.0281345,0.01162,-0.0165747,-0.000898186
327,-0.575516,-0.435367,0.0272255,0.0120772,-0.0162388,-0.000919953
328,-0.563216,-0.451431,0.0262951,0.0125247,-0.0158903,-0.000940985
329,-0.550473,-0.467139,0.025344,0.0129621,-0.0155295,-0.000961266
330,-0.537299,-0.482481,0.0243731,0.0133891,-0.0151568,-0.000980783
331,-0.523703,-0.497444,0.023383,0.0138054,-0.0147723,-0.000999519
332,-0.509696,-0.512018,0.0223746,0.0142106,-0.0143765,-0.00101746
333,-0.495289,-0.526189,0.0213487,0.0146044,-0.0139696,-0.0010346
334,-0.480495,-0.539949,0.020306,0.0149866,-0.013552,-0.00105091
335,-0.465324,-0.553286,0.0192474,0.0153569,-0.013124,-0.0010664
336,-0.44979,-0.56619,0.0181738,0.0157149,-0.012686,-0.00108104
337,-0.433903,-0.578651,0.017086,0.0160605,-0.0122383,-0.00109483
338,-0.417678,-0.59066,0.0159848,0.0163933,-0.0117813,-0.00110775
339,-0.401126,-0.602207,0.0148711,0.0167132,-0.0113153,-0.00111981
340,-0.384261,-0.613284,0.0137458,0.0170198,-0.0108408,-0.00113098
341,-0.367095,-0.623882,0.0126097,0.017313,-0.010358,-0.00114126
342,-0.349644,-0.633994,0.0114639,0.0175925,-0.00986741,-0.00115065
343,-0.33192,-0.643612,0.0103091,0.0178582,-0.00936939,-0.00115914
344,-0.313938,-0.652728,0.00914624,0.0181098,-0.00886434,-0.00116672
345,-0.295711,-0.661335,0.00797629,0.0183472,-0.00835263,-0.00117339
346,-0.277253,-0.669428,0.00680012,0.0185702,-0.00783469,-0.00117914
347,-0.25858,-0.677,0.00561867,0.0187787,-0.00731092,-0.00118397
348,-0.239706,-0.684046,0.00443284,0.0189724,-0.00678172,-0.00118788
349,-0.220646,-0.69056,0.00324358,0.0191513,-0.00624751,-0.00119086
350,-0.201414,-0.696538,0.00205179,0.0193153,-0.00570871,-0.00119292
351,-0.182026,-0.701974,0.000858405,0.0194641,-0.00516573,-0.00119405
352,-0.162497,-0.706866,-0.000335643,0.0195978,-0.004619,-0.00119425
353,-0.142842,-0.71121,-0.00152943,0.0197163,-0.00406894,-0.00119353
354,-0.123075,-0.715002,-0.00272203,0.0198194,-0.00351597,-0.00119188
355,-0.103214,-0.71824,-0.00391253,0.0199071,-0.00296053,-0.00118931
