Day,X,Y,Z,VX,VY,VZ
215,29.8807,0.0452127,-0.689591,-3.19159e-05,0.0031611,-6.47409e-05
216,29.8807,0.0483729,-0.689656,-3.22477e-05,0.0031611,-6.47332e-05
217,29.8807,0.0515332,-0.68972,-3.25795e-05,0.0031611,-6.47256e-05
218,29.8806,0.0546934,-0.689785,-3.29114e-05,0.0031611,-6.47179e-05
219,29.8806,0.0578536,-0.68985,-3.32432e-05,0.0031611,-6.47102e-05
220,29.8806,0.0610138,-0.689914,-3.35751e-05,0.0031611,-6.47026e-05
221,29.8805,0.0641741,-0.689979,-3.39069e-05,0.0031611,-6.46949e-05
222,29.8805,0.0673343,-0.690044,-3.42388e-05,0.0031611,-6.46873e-05
223,29.8805,0.0704945,-0.690108,-3.45706e-05,0.0031611,-6.46796e-05
224,29.8804,0.0736547,-0.690173,-3.49025e-05,0.0031611,-6.46719e-05
225,29.8804,0.0768149,-0.690238,-3.52343e-05,0.0031611,-6.46643e-05
226,29.8804,0.0799752,-0.690302,-3.55662e-05,0.0031611,-6.46566e-05
227,29.8803,0.0831354,-0.690367,-3.5898e-05,0.0031611,-6.46489e-05
228,29.8803,0.0862956,-0.690432,-3.62299e-05,0.0031611,-6.46413e-05
229,29.8803,0.0894558,-0.690496,-3.65617e-05,0.00316109,-6.46336e-05
230,29.8802,0.092616,-0.690561,-3.68936e-05,0.00316109,-6.46259e-05
231,29.8802,0.0957762,-0.690625,-3.72254e-05,0.00316109,-6.46183e-05
232,29.8801,0.0989365,-0.69069,-3.75573e-05,0.00316109,-6.46106e-05
233,29.8801,0.102097,-0.690755,-3.78891e-05,0.00316109,-6.46029e-05
234,29.8801,0.105257,-0.690819,-3.8221e-05,0.00316109,-6.45953e-05
235,29.88,0.108417,-0.690884,-3.85528e-05,0.00316109,-6.45876e-05
236,29.88,0.111577,-0.690948,-3.88847e-05,0.00316109,-6.45799e-05
237,29.88,0.114738,-0.691013,-3.92165e-05,0.00316109,-6.45723e-05
238,29.8799,0.117898,-0.691078,-3.95484e-05,0.00316109,-6.45646e-05
239,29.8799,0.121058,-0.691142,-3.98802e-05,0.00316108,-6.45569e-05
240,29.8798,0.124218,-0.691207,-4.02121e-05,0.00316108,-6.45492e-05
241,29.8798,0.127378,-0.691271,-4.05439e-05,0.00316108,-6.45416e-05
242,29.8798,0.130539,-0.691336,-4.08758e-05,0.00316108,-6.45339e-05
243,29.8797,0.133699,-0.6914,-4.12077e-05,0.00316108,-6.45262e-05
244,29.8797,0.136859,-0.691465,-4.15395e-05,0.00316108,-6.45185e-05
245,29.8796,0.140019,-0.691529,-4.18714e-05,0.00316108,-6.45108e-05
246,29.8796,0.143179,-0.691594,-4.22032e-05,0.00316107,-6.45032e-05
247,29.8795,0.14634,-0.691658,-4.25351e-05,0.00316107,-6.44955e-05
248,29.8795,0.1495,-0.691723,-4.28669e-05,0.00316107,-6.44878e-05
249,29.8795,0.15266,-0.691787,-4.31988e-05,0.00316107,-6.44801e-05
250,29.8794,0.15582,-0.691852,-4.35306e-05,0.00316107,-6.44724e-05
251,29.8794,0.15898,-0.691916,-4.38625e-05,0.00316107,-6.44648e-05
252,29.8793,0.16214,-0.69198,-4.41944e-05,0.00316106,-6.44571e-05
253,29.8793,0.165301,-0.692045,-4.45262e-05,0.00316106,-6.44494e-05
254,29.8792,0.168461,-0.692109,-4.48581e-05,0.00316106,-6.44417e-05
255,29.8792,0.171621,-0.692174,-4.51899e-05,0.00316106,-6.4434e-05
256,29.8791,0.174781,-0.692238,-4.55218e-05,0.00316106,-6.44263e-05
257,29.8791,0.177941,-0.692303,-4.58536e-05,0.00316105,-6.44186e-05
258,29.8791,0.181102,-0.692367,-4.61855e-05,0.00316105,-6.4411e-05
259,29.879,0.184262,-0.692431,-4.65174e-05,0.00316105,-6.44033e-05
260,29.879,0.187422,-0.692496,-4.68492e-05,0.00316105,-6.43956e-05
261,29.8789,0.190582,-0.69256,-4.71811e-05,0.00316105,-6.43879e-05
262,29.8789,0.193742,-0.692624,-4.75129e-05,0.00316104,-6.43802e-05
263,29.8788,0.196902,-0.692689,-4.78448e-05,0.00316104,-6.43725e-05
264,29.8788,0.200063,-0.692753,-4.81766e-05,0.00316104,-6.43648e-05
265,29.8787,0.203223,-0.692817,-4.85085e-05,0.00316104,-6.43571e-05
266,29.8787,0.206383,-0.692882,-4.88404e-05,0.00316104,-6.43494e-05
267,29.8786,0.209543,-0.692946,-4.91722e-05,0.00316103,-6.43417e-05
268,29.8786,0.212703,-0.69301,-4.95041e-05,0.00316103,-6.4334e-05
269,29.8785,0.215863,-0.693075,-4.98359e-05,0.00316103,-6.43263e-05
270,29.8785,0.219023,-0.693139,-5.01678e-05,0.00316103,-6.43186e-05
271,29.8784,0.222184,-0.693203,-5.04997e-05,0.00316102,-6.43109e-05
272,29.8784,0.225344,-0.693268,-5.08315e-05,0.00316102,-6.43033e-05
273,29.8783,0.228504,-0.693332,-5.11634e-05,0.00316102,-6.42956e-05
274,29.8783,0.231664,-0.693396,-5.14953e-05,0.00316102,-6.42879e-05
275,29.8782,0.234824,-0.69346,-5.18271e-05,0.00316101,-6.42802e-05
276,29.8782,0.237984,-0.693525,-5.2159e-05,0.00316101,-6.42725e-05
277,29.8781,0.241144,-0.693589,-5.24908e-05,0.00316101,-6.42647e-05
278,29.8781,0.244305,-0.693653,-5.28227e-05,0.00316101,-6.4257e-05
279,29.878,0.247465,-0.693717,-5.31546e-05,0.003161,-6.42493e-05
280,29.878,0.250625,-0.693782,-5.34864e-05,0.003161,-6.42416e-05
281,29.8779,0.253785,-0.693846,-5.38183e-05,0.003161,-6.42339e-05
282,29.8779,0.256945,-0.69391,-5.41501e-05,0.003161,-6.42262e-05
283,29.8778,0.260105,-0.693974,-5.4482e-05,0.00316099,-6.42185e-05
284,29.8777,0.263265,-0.694039,-5.48139e-05,0.00316099,-6.42108e-05
