Day,X,Y,Z,VX,VY,VZ
295,-1.17948,5.05053,0.00540391,-0.00744301,-0.00136344,0.00017217
296,-1.18692,5.04917,0.00557602,-0.0074405,-0.00137415,0.000172159
297,-1.19435,5.04779,0.00574813,-0.00743797,-0.00138487,0.000172147
298,-1.20179,5.0464,0.00592022,-0.00743543,-0.00139557,0.000172134
299,-1.20922,5.045,0.0060923,-0.00743287,-0.00140627,0.000172122
300,-1.21665,5.04358,0.00626437,-0.0074303,-0.00141697,0.000172108
301,-1.22408,5.04216,0.00643642,-0.00742771,-0.00142766,0.000172095
302,-1.2315,5.04073,0.00660846,-0.00742511,-0.00143834,0.000172081
303,-1.23892,5.03929,0.00678049,-0.00742249,-0.00144902,0.000172067
304,-1.24634,5.03783,0.0069525,-0.00741986,-0.00145969,0.000172052
305,-1.25376,5.03637,0.0071245,-0.00741721,-0.00147036,0.000172037
306,-1.26117,5.03489,0.00729648,-0.00741455,-0.00148103,0.000172022
307,-1.26858,5.03341,0.00746845,-0.00741187,-0.00149168,0.000172006
308,-1.27599,5.03191,0.0076404,-0.00740918,-0.00150234,0.00017199
309,-1.2834,5.0304,0.00781233,-0.00740647,-0.00151298,0.000171974
310,-1.2908,5.02889,0.00798425,-0.00740374,-0.00152362,0.000171957
311,-1.2982,5.02736,0.00815615,-0.00740101,-0.00153426,0.00017194
312,-1.3056,5.02582,0.00832804,-0.00739825,-0.00154489,0.000171923
313,-1.31299,5.02427,0.0084999,-0.00739548,-0.00155552,0.000171905
314,-1.32039,5.02271,0.00867175,-0.0073927,-0.00156614,0.000171887
315,-1.32778,5.02114,0.00884358,-0.0073899,-0.00157675,0.000171868
316,-1.33516,5.01956,0.00901539,-0.00738709,-0.00158736,0.000171849
317,-1.34255,5.01796,0.00918718,-0.00738426,-0.00159796,0.00017183
318,-1.34993,5.01636,0.00935896,-0.00738141,-0.00160856,0.000171811
319,-1.3573,5.01475,0.00953071,-0.00737855,-0.00161915,0.000171791
320,-1.36468,5.01312,0.00970244,-0.00737568,-0.00162974,0.00017177
321,-1.37205,5.01149,0.00987415,-0.00737279,-0.00164032,0.00017175
322,-1.37942,5.00984,0.0100458,-0.00736989,-0.00165089,0.000171729
323,-1.38679,5.00819,0.0102175,-0.00736697,-0.00166146,0.000171707
324,-1.39415,5.00652,0.0103892,-0.00736403,-0.00167202,0.000171685
325,-1.40151,5.00484,0.0105608,-0.00736109,-0.00168258,0.000171663
326,-1.40887,5.00316,0.0107324,-0.00735812,-0.00169313,0.000171641
327,-1.41622,5.00146,0.010904,-0.00735514,-0.00170368,0.000171618
328,-1.42357,4.99975,0.0110755,-0.00735215,-0.00171422,0.000171595
329,-1.43092,4.99803,0.0112471,-0.00734914,-0.00172475,0.000171571
330,-1.43827,4.9963,0.0114186,-0.00734612,-0.00173528,0.000171547
331,-1.44561,4.99456,0.0115901,-0.00734308,-0.0017458,0.000171523
332,-1.45295,4.99281,0.0117615,-0.00734003,-0.00175632,0.000171499
333,-1.46029,4.99105,0.011933,-0.00733696,-0.00176683,0.000171474
334,-1.46762,4.98928,0.0121044,-0.00733388,-0.00177734,0.000171448
335,-1.47495,4.9875,0.0122758,-0.00733078,-0.00178784,0.000171423
336,-1.48228,4.9857,0.0124471,-0.00732767,-0.00179833,0.000171397
337,-1.4896,4.9839,0.0126185,-0.00732454,-0.00180882,0.00017137
338,-1.49692,4.98209,0.0127898,-0.0073214,-0.0018193,0.000171343
339,-1.50424,4.98026,0.0129611,-0.00731825,-0.00182977,0.000171316
340,-1.51156,4.97843,0.0131323,-0.00731507,-0.00184024,0.000171289
341,-1.51887,4.97658,0.0133035,-0.00731189,-0.0018507,0.000171261
342,-1.52618,4.97473,0.0134747,-0.00730869,-0.00186116,0.000171233
343,-1.53348,4.97286,0.0136459,-0.00730547,-0.00187161,0.000171204
344,-1.54078,4.97099,0.0138171,-0.00730224,-0.00188205,0.000171176
345,-1.54808,4.9691,0.0139882,-0.007299,-0.00189249,0.000171146
346,-1.55538,4.9672,0.0141593,-0.00729574,-0.00190292,0.000171117
347,-1.56267,4.96529,0.0143303,-0.00729247,-0.00191335,0.000171087
348,-1.56996,4.96338,0.0145013,-0.00728918,-0.00192377,0.000171057
349,-1.57724,4.96145,0.0146723,-0.00728588,-0.00193418,0.000171026
350,-1.58452,4.95951,0.0148433,-0.00728256,-0.00194459,0.000170995
351,-1.5918,4.95756,0.0150142,-0.00727923,-0.00195499,0.000170964
352,-1.59908,4.9556,0.0151851,-0.00727588,-0.00196539,0.000170932
353,-1.60635,4.95363,0.015356,-0.00727252,-0.00197578,0.0001709
354,-1.61362,4.95165,0.0155268,-0.00726915,-0.00198616,0.000170867
355,-1.62089,4.94966,0.0156976,-0.00726576,-0.00199653,0.000170835
356,-1.62815,4.94766,0.0158684,-0.00726235,-0.0020069,0.000170802
357,-1.63541,4.94565,0.0160391,-0.00725893,-0.00201727,0.000170768
