Day,X,Y,Z,VX,VY,VZ
222,10.3664,16.5343,-0.0730037,-0.00336858,0.00190939,5.07788e-05
223,10.3631,16.5362,-0.0729529,-0.00336899,0.00190873,5.07817e-05
224,10.3597,16.5381,-0.0729022,-0.00336941,0.00190807,5.07846e-05
225,10.3563,16.5401,-0.0728514,-0.00336982,0.00190741,5.07875e-05
226,10.353,16.542,-0.0728006,-0.00337023,0.00190675,5.07904e-05
227,10.3496,16.5439,-0.0727499,-0.00337065,0.00190609,5.07933e-05
228,10.3462,16.5458,-0.0726991,-0.00337106,0.00190543,5.07962e-05
229,10.3428,16.5477,-0.0726483,-0.00337147,0.00190477,5.07991e-05
230,10.3395,16.5496,-0.0725975,-0.00337188,0.00190411,5.0802e-05
231,10.3361,16.5515,-0.0725467,-0.0033723,0.00190345,5.08049e-05
232,10.3327,16.5534,-0.0724959,-0.00337271,0.00190279,5.08078e-05
233,10.3294,16.5553,-0.0724451,-0.00337312,0.00190213,5.08107e-05
234,10.326,16.5572,-0.0723943,-0.00337353,0.00190147,5.08136e-05
235,10.3226,16.5591,-0.0723435,-0.00337395,0.00190081,5.08165e-05
236,10.3192,16.561,-0.0722927,-0.00337436,0.00190015,5.08193e-05
237,10.3159,16.5629,-0.0722419,-0.00337477,0.00189948,5.08222e-05
238,10.3125,16.5648,-0.0721911,-0.00337518,0.00189882,5.08251e-05
239,10.3091,16.5667,-0.0721403,-0.00337559,0.00189816,5.0828e-05
240,10.3057,16.5686,-0.0720895,-0.00337601,0.0018975,5.08308e-05
241,10.3024,16.5705,-0.0720387,-0.00337642,0.00189684,5.08337e-05
242,10.299,16.5724,-0.0719878,-0.00337683,0.00189618,5.08366e-05
243,10.2956,16.5743,-0.071937,-0.00337724,0.00189552,5.08394e-05
244,10.2922,16.5762,-0.0718862,-0.00337765,0.00189485,5.08423e-05
245,10.2889,16.5781,-0.0718354,-0.00337806,0.00189419,5.08452e-05
246,10.2855,16.58,-0.0717845,-0.00337847,0.00189353,5.0848e-05
247,10.2821,16.5818,-0.0717337,-0.00337888,0.00189287,5.08509e-05
248,10.2787,16.5837,-0.0716829,-0.00337929,0.00189221,5.08538e-05
249,10.2754,16.5856,-0.071632,-0.0033797,0.00189154,5.08566e-05
250,10.272,16.5875,-0.0715812,-0.00338011,0.00189088,5.08595e-05
251,10.2686,16.5894,-0.0715303,-0.00338052,0.00189022,5.08623e-05
252,10.2652,16.5913,-0.0714795,-0.00338093,0.00188956,5.08652e-05
253,10.2618,16.5932,-0.0714286,-0.00338134,0.00188889,5.0868e-05
254,10.2585,16.5951,-0.0713778,-0.00338175,0.00188823,5.08709e-05
255,10.2551,16.597,-0.0713269,-0.00338216,0.00188757,5.08737e-05
256,10.2517,16.5989,-0.071276,-0.00338257,0.00188691,5.08765e-05
257,10.2483,16.6007,-0.0712252,-0.00338298,0.00188624,5.08794e-05
258,10.2449,16.6026,-0.0711743,-0.00338339,0.00188558,5.08822e-05
259,10.2415,16.6045,-0.0711234,-0.0033838,0.00188492,5.08851e-05
260,10.2382,16.6064,-0.0710726,-0.00338421,0.00188425,5.08879e-05
261,10.2348,16.6083,-0.0710217,-0.00338462,0.00188359,5.08907e-05
262,10.2314,16.6102,-0.0709708,-0.00338503,0.00188293,5.08935e-05
263,10.228,16.612,-0.0709199,-0.00338544,0.00188226,5.08964e-05
264,10.2246,16.6139,-0.0708691,-0.00338585,0.0018816,5.08992e-05
265,10.2212,16.6158,-0.0708182,-0.00338625,0.00188094,5.0902e-05
266,10.2179,16.6177,-0.0707673,-0.00338666,0.00188027,5.09048e-05
267,10.2145,16.6196,-0.0707164,-0.00338707,0.00187961,5.09077e-05
268,10.2111,16.6214,-0.0706655,-0.00338748,0.00187894,5.09105e-05
269,10.2077,16.6233,-0.0706146,-0.00338789,0.00187828,5.09133e-05
270,10.2043,16.6252,-0.0705637,-0.00338829,0.00187762,5.09161e-05
271,10.2009,16.6271,-0.0705128,-0.0033887,0.00187695,5.09189e-05
272,10.1975,16.6289,-0.0704619,-0.00338911,0.00187629,5.09217e-05
273,10.1941,16.6308,-0.070411,-0.00338952,0.00187562,5.09246e-05
274,10.1908,16.6327,-0.0703601,-0.00338992,0.00187496,5.09274e-05
275,10.1874,16.6346,-0.0703091,-0.00339033,0.00187429,5.09302e-05
276,10.184,16.6364,-0.0702582,-0.00339074,0.00187363,5.0933e-05
277,10.1806,16.6383,-0.0702073,-0.00339115,0.00187296,5.09358e-05
278,10.1772,16.6402,-0.0701564,-0.00339155,0.0018723,5.09386e-05
279,10.1738,16.6421,-0.0701055,-0.00339196,0.00187163,5.09414e-05
280,10.1704,16.6439,-0.0700545,-0.00339237,0.00187097,5.09442e-05
281,10.167,16.6458,-0.0700036,-0.00339277,0.0018703,5.09469e-05
282,10.1636,16.6477,-0.0699527,-0.00339318,0.00186964,5.09497e-05
283,10.1602,16.6495,-0.0699017,-0.00339359,0.00186897,5.09525e-05
284,10.1568,16.6514,-0.0698508,-0.00339399,0.00186831,5.09553e-05
285,10.1535,16.6533,-0.0697998,-0.0033944,0.00186764,5.09581e-05
286,10.1501,16.6551,-0.0697489,-0.0033948,0.00186698,5.09609e-05
287,10.1467,16.657,-0.069698,-0.00339521,0.00186631,5.09637e-05
288,10.1433,16.6589,-0.069647,-0.00339561,0.00186565,5.09664e-05
289,10.1399,16.6607,-0.0695961,-0.00339602,0.00186498,5.09692e-05
290,10.1365,16.6626,-0.0695451,-0.00339642,0.00186431,5.0972e-05
291,10.1331,16.6645,-0.0694941,-0.00339683,0.00186365,5.09748e-05
292,10.1297,16.6663,-0.0694432,-0.00339724,0.00186298,5.09775e-05
293,10.1263,16.6682,-0.0693922,-0.00339764,0.00186232,5.09803e-05
294,10.1229,16.6701,-0.0693412,-0.00339804,0.00186165,5.09831e-05
295,10.1195,16.6719,-0.0692903,-0.00339845,0.00186098,5.09858e-05
